CAP,Comune,Regione,Latitudine,Longitudine
38040,Lases,Trentino-Alto Adige,46.1456,11.2193
38040,Valfloriana,Trentino-Alto Adige,46.2497,11.3431
38041,Albiano,Trentino-Alto Adige,46.1445,11.1946
38042,Campolongo,Trentino-Alto Adige,46.0232,11.252
38042,Rizzolaga,Trentino-Alto Adige,46.1493,11.2722
38042,Faida Di Pine',Trentino-Alto Adige,46.1096,11.2515
38042,Faida,Trentino-Alto Adige,46.1096,11.2515
38042,Montagnaga,Trentino-Alto Adige,46.0997,11.2359
38042,San Mauro,Trentino-Alto Adige,46.1251,11.2222
38042,Baselga Di Pine',Trentino-Alto Adige,46.1325,11.2465
38043,Brusago,Trentino-Alto Adige,46.1824,11.326
38043,Bedollo,Trentino-Alto Adige,46.167,11.3008
38043,Regnana,Trentino-Alto Adige,46.1535,11.3101
38045,Seregnano,Trentino-Alto Adige,46.0906,11.1975
38045,Civezzano,Trentino-Alto Adige,46.0913,11.1847
38046,Gionghi,Trentino-Alto Adige,46.0574,11.1464
38046,Cappella,Trentino-Alto Adige,45.9368,11.2748
38046,Lavarone Cappella,Trentino-Alto Adige,45.9368,11.2748
38046,Lavarone,Trentino-Alto Adige,45.977,11.232
38047,Sevignano,Trentino-Alto Adige,46.1714,11.2486
38047,Segonzano,Trentino-Alto Adige,46.1902,11.2599
38047,Valcava,Trentino-Alto Adige,46.2064,11.3119
38047,Quaras,Trentino-Alto Adige,46.1744,11.2868
38048,Sover,Trentino-Alto Adige,46.2217,11.3157
38049,Centa San Nicolo',Trentino-Alto Adige,45.9693,11.2324
38049,Bosentino,Trentino-Alto Adige,46.0018,11.2232
38049,Vattaro,Trentino-Alto Adige,45.9939,11.2179
38049,Vigolo Vattaro,Trentino-Alto Adige,46.0052,11.1979
38049,Migazzone,Trentino-Alto Adige,46.0038,11.2279
38050,Ospedaletto,Trentino-Alto Adige,46.0429,11.5544
38050,Calceranica Al Lago,Trentino-Alto Adige,46.0046,11.2437
38050,Sant'Orsola Terme,Trentino-Alto Adige,46.1088,11.3024
38050,Prade,Trentino-Alto Adige,46.1574,11.7401
38050,Monte Di Mezzo,Trentino-Alto Adige,46.0904,11.5118
38050,Santa Brigida,Trentino-Alto Adige,46.0904,11.5118
38050,Pieve Tesino,Trentino-Alto Adige,46.0682,11.6112
38050,Imer,Trentino-Alto Adige,46.1493,11.7892
38050,Bieno,Trentino-Alto Adige,46.0815,11.5561
38050,Telve Di Sopra,Trentino-Alto Adige,46.0713,11.4718
38050,Marter,Trentino-Alto Adige,46.0323,11.3911
38050,Sagron Mis,Trentino-Alto Adige,46.1947,11.9432
38050,Torcegno,Trentino-Alto Adige,46.0743,11.4498
38050,Castelnuovo,Trentino-Alto Adige,46.0541,11.4892
38050,Telve,Trentino-Alto Adige,46.0701,11.4802
38050,Gobbera,Trentino-Alto Adige,46.1476,11.7586
38050,Tenna,Trentino-Alto Adige,46.0157,11.2643
38050,Fierozzo,Trentino-Alto Adige,46.1113,11.3185
38050,Frassilongo,Trentino-Alto Adige,46.0899,11.2972
38050,Ronchi Valsugana,Trentino-Alto Adige,46.0684,11.4352
38050,San Francesco,Trentino-Alto Adige,46.1061,11.3105
38050,Telve Di Valsugana,Trentino-Alto Adige,46.0701,11.4802
38050,Canal San Bovo,Trentino-Alto Adige,46.1567,11.73
38050,Mezzano,Trentino-Alto Adige,46.1539,11.8088
38050,Scurelle,Trentino-Alto Adige,46.0645,11.5057
38050,Caoria,Trentino-Alto Adige,46.1965,11.678
38050,Palu' Del Fersina,Trentino-Alto Adige,46.1295,11.3509
38050,Carzano,Trentino-Alto Adige,46.0709,11.4938
38050,Cinte Tesino,Trentino-Alto Adige,46.0573,11.6144
38050,Novaledo,Trentino-Alto Adige,46.0234,11.3661
38050,Roncegno,Trentino-Alto Adige,46.0493,11.4082
38051,Borgo,Trentino-Alto Adige,46.0512,11.4576
38051,Borgo Valsugana,Trentino-Alto Adige,46.0512,11.4576
38051,Olle,Trentino-Alto Adige,46.0512,11.4576
38052,Caldonazzo,Trentino-Alto Adige,45.9937,11.2643
38053,Castello Tesino,Trentino-Alto Adige,46.063,11.6325
38054,Tonadico,Trentino-Alto Adige,46.1811,11.8394
38054,Transacqua,Trentino-Alto Adige,46.1737,11.8328
38054,Siror,Trentino-Alto Adige,46.1878,11.8312
38054,Fiera Di Primiero,Trentino-Alto Adige,46.1762,11.8288
38054,San Martino Di Castrozza,Trentino-Alto Adige,46.2667,11.8
38055,Selva Di Grigno,Trentino-Alto Adige,46.0156,11.5957
38055,Grigno,Trentino-Alto Adige,46.0157,11.6356
38055,Selva,Trentino-Alto Adige,46.0156,11.5957
38055,Tezze Val Sugana,Trentino-Alto Adige,46.0096,11.6242
38055,Tezze,Trentino-Alto Adige,45.9915,11.6697
38056,Barco,Trentino-Alto Adige,46.004,11.3384
38056,Levico Terme,Trentino-Alto Adige,46.0122,11.3043
38057,Roncogno,Trentino-Alto Adige,46.0692,11.2064
38057,Canezza,Trentino-Alto Adige,46.078,11.2771
38057,Susa',Trentino-Alto Adige,46.0508,11.2212
38057,Vigalzano,Trentino-Alto Adige,46.0764,11.2282
38057,Costasavina,Trentino-Alto Adige,46.0587,11.2148
38057,Pergine Valsugana,Trentino-Alto Adige,46.0643,11.2376
38057,Falesina,Trentino-Alto Adige,46.0706,11.2768
38057,Madrano,Trentino-Alto Adige,46.0844,11.2174
38057,Viarago,Trentino-Alto Adige,46.0805,11.2633
38057,San Cristoforo Al Lago,Trentino-Alto Adige,46.0658,11.2394
38057,Canale,Trentino-Alto Adige,46.0421,11.2311
38057,Serso,Trentino-Alto Adige,46.0751,11.2518
38057,Vignola,Trentino-Alto Adige,46.0444,11.2774
38057,Ischia Trentina,Trentino-Alto Adige,46.0658,11.2394
38057,Vignola Falesina,Trentino-Alto Adige,46.0658,11.2394
38057,Canzolino,Trentino-Alto Adige,46.0844,11.2174
38057,San Cristoforo,Trentino-Alto Adige,46.0421,11.2311
38059,Spera,Trentino-Alto Adige,46.0703,11.509
38059,Strigno,Trentino-Alto Adige,46.0669,11.5222
38059,Ivano Fracena,Trentino-Alto Adige,46.0573,11.5294
38059,Agnedo,Trentino-Alto Adige,46.0542,11.5284
38059,Villa Agnedo,Trentino-Alto Adige,46.0542,11.5284
38059,Samone,Trentino-Alto Adige,46.0816,11.5226
38060,Valduga,Trentino-Alto Adige,45.8775,11.1303
38060,Tiarno Di Sotto,Trentino-Alto Adige,45.8945,10.6845
38060,Raossi,Trentino-Alto Adige,45.7827,11.1185
38060,Raossi Di Vallarsa,Trentino-Alto Adige,45.7827,11.1185
38060,Concei,Trentino-Alto Adige,45.906,10.729
38060,Cornale',Trentino-Alto Adige,45.882,11.0125
38060,Besenello,Trentino-Alto Adige,45.9436,11.1091
38060,Crosano,Trentino-Alto Adige,45.82,10.9731
38060,Romagnano,Trentino-Alto Adige,46.0181,11.1056
38060,Nogaredo,Trentino-Alto Adige,45.913,11.0239
38060,Anghebeni Di Vallarsa,Trentino-Alto Adige,45.7953,11.1068
38060,Cimone,Trentino-Alto Adige,45.8821,10.9656
38060,Garniga Terme,Trentino-Alto Adige,45.8821,10.9656
38060,Chienis,Trentino-Alto Adige,45.8821,10.9656
38060,Pedersano,Trentino-Alto Adige,45.9204,11.0209
38060,Gavazzo Nuova,Trentino-Alto Adige,45.9133,10.8413
38060,Isera,Trentino-Alto Adige,45.8876,11.0092
38060,Tenno,Trentino-Alto Adige,45.9194,10.8316
38060,Riva Di Vallarsa,Trentino-Alto Adige,45.8821,10.9656
38060,Cologna,Trentino-Alto Adige,45.9309,10.6381
38060,Pieve Di Ledro,Trentino-Alto Adige,45.8885,10.7312
38060,Ronzo Chienis,Trentino-Alto Adige,45.8821,10.9656
38060,Valmorbia,Trentino-Alto Adige,45.8176,11.0938
38060,Pregasina,Trentino-Alto Adige,45.8511,10.8245
38060,Anghebeni,Trentino-Alto Adige,45.7953,11.1068
38060,Castione,Trentino-Alto Adige,45.8372,10.9533
38060,Villa Lagarina,Trentino-Alto Adige,45.9184,11.033
38060,Corte,Trentino-Alto Adige,45.8821,10.9656
38060,Ronzo,Trentino-Alto Adige,45.8821,10.9656
38060,Aldeno,Trentino-Alto Adige,45.9776,11.0928
38060,Castellano,Trentino-Alto Adige,45.9238,11.0069
38060,Molina Di Ledro,Trentino-Alto Adige,45.8709,10.7741
38060,Terragnolo,Trentino-Alto Adige,45.8783,11.1547
38060,Tiarno Di Sopra,Trentino-Alto Adige,45.891,10.6725
38060,Vallarsa,Trentino-Alto Adige,45.7828,11.1179
38060,Volano,Trentino-Alto Adige,45.9172,11.0635
38060,Brentonico,Trentino-Alto Adige,45.8191,10.9551
38060,Pomarolo,Trentino-Alto Adige,45.9281,11.0431
38060,Nomi,Trentino-Alto Adige,45.9292,11.072
38060,Bezzecca,Trentino-Alto Adige,45.897,10.7183
38061,Santa Margherita,Trentino-Alto Adige,45.7978,11.0258
38061,Pilcante,Trentino-Alto Adige,45.7707,11.0006
38061,Chizzola,Trentino-Alto Adige,45.8119,11.0073
38061,Serravalle All'Adige,Trentino-Alto Adige,45.7903,11.0106
38061,Ala,Trentino-Alto Adige,45.7607,11.0046
38061,Serravalle,Trentino-Alto Adige,45.8103,11.0148
38061,Sega Dei Lessini,Trentino-Alto Adige,45.7903,11.0106
38062,Arco,Trentino-Alto Adige,45.9177,10.8867
38062,Bolognano,Trentino-Alto Adige,45.912,10.905
38062,San Giorgio,Trentino-Alto Adige,45.9018,10.8636
38062,Oltresarca,Trentino-Alto Adige,45.9109,10.8901
38062,Vignole,Trentino-Alto Adige,45.912,10.905
38063,Sabbionara,Trentino-Alto Adige,45.7415,10.9574
38063,Borghetto All'Adige,Trentino-Alto Adige,45.7377,10.9484
38063,Avio,Trentino-Alto Adige,45.734,10.9394
38064,Folgaria,Trentino-Alto Adige,45.9154,11.1682
38064,San Sebastiano,Trentino-Alto Adige,45.9252,11.2135
38064,Mezzomonte Di Sotto,Trentino-Alto Adige,45.9171,11.1353
38064,Mezzomonte,Trentino-Alto Adige,45.9175,11.1853
38064,Nosellari,Trentino-Alto Adige,45.9297,11.2482
38064,Serrada,Trentino-Alto Adige,45.8916,11.1548
38064,Carbonare,Trentino-Alto Adige,45.9346,11.2274
38064,Carbonare Di Folgaria,Trentino-Alto Adige,45.9346,11.2274
38064,Serrada Di Folgaria,Trentino-Alto Adige,45.8916,11.1548
38064,Mezzomonte Di Sopra,Trentino-Alto Adige,45.9178,11.1379
38065,Pannone,Trentino-Alto Adige,45.8774,10.9357
38065,Manzano,Trentino-Alto Adige,45.8655,10.9534
38065,Besagno,Trentino-Alto Adige,45.8386,10.9698
38065,Mori,Trentino-Alto Adige,45.8519,10.9805
38065,Sano,Trentino-Alto Adige,45.8465,10.9523
38065,Valle San Felice,Trentino-Alto Adige,45.8691,10.9376
38066,Varone,Trentino-Alto Adige,45.9088,10.8419
38066,Riva Del Garda,Trentino-Alto Adige,45.8858,10.8412
38067,Biacesa Di Ledro,Trentino-Alto Adige,45.8658,10.8057
38067,Ledro,Trentino-Alto Adige,45.8749,10.9867
38067,Mezzolago,Trentino-Alto Adige,45.8821,10.7531
38068,Mori Ferrovia,Trentino-Alto Adige,45.8731,11.0358
38068,Lizzanella,Trentino-Alto Adige,45.8775,11.0359
38068,Borgo Sacco,Trentino-Alto Adige,45.8862,11.0199
38068,Rovereto,Trentino-Alto Adige,45.8904,11.0405
38068,Marco,Trentino-Alto Adige,45.8426,11.0092
38068,Trambileno,Trentino-Alto Adige,45.8689,11.0734
38069,Nago Torbole,Trentino-Alto Adige,45.8759,10.8911
38069,Nago,Trentino-Alto Adige,45.8759,10.8911
38069,Torbole,Trentino-Alto Adige,45.8759,10.8911
38070,Tavodo,Trentino-Alto Adige,46.0654,10.8917
38070,Villa Banale,Trentino-Alto Adige,46.0469,10.8861
38070,Stenico,Trentino-Alto Adige,46.0512,10.8556
38070,Lomaso,Trentino-Alto Adige,46.0235,10.8661
38071,Bivedo,Trentino-Alto Adige,46.0263,10.8203
38071,Larido,Trentino-Alto Adige,46.0263,10.8203
38071,Bleggio Superiore,Trentino-Alto Adige,46.0248,10.8384
38071,Marazzone,Trentino-Alto Adige,46.0263,10.8203
38071,Bleggio Inferiore,Trentino-Alto Adige,46.026,10.8248
38073,Stravino,Trentino-Alto Adige,46.0042,10.9847
38073,Vigo,Trentino-Alto Adige,45.9784,10.9804
38073,Cavedine,Trentino-Alto Adige,45.9952,10.9736
38073,Vigo Cavedine,Trentino-Alto Adige,45.9784,10.9804
38074,Ceniga,Trentino-Alto Adige,45.9511,10.9014
38074,Drena,Trentino-Alto Adige,45.9693,10.9454
38074,Pietramurata,Trentino-Alto Adige,46.0203,10.9432
38074,Dro,Trentino-Alto Adige,45.9612,10.912
38075,Ballino,Trentino-Alto Adige,45.9654,10.8114
38075,Fiave',Trentino-Alto Adige,46.0046,10.8423
38076,Lasino,Trentino-Alto Adige,46.0242,10.9836
38076,Calavino,Trentino-Alto Adige,46.0461,10.984
38076,Castel Madruzzo,Trentino-Alto Adige,46.0365,10.9868
38076,Sarche,Trentino-Alto Adige,46.0477,10.9532
38076,Madruzzo,Trentino-Alto Adige,46.0386,10.9769
38077,Lundo,Trentino-Alto Adige,46.0167,10.8833
38077,Comano Terme,Trentino-Alto Adige,46.0244,10.8801
38077,Bagni Di Comano,Trentino-Alto Adige,46.0244,10.8801
38077,Ponte Arche,Trentino-Alto Adige,46.0353,10.8732
38077,Vigo Lomaso,Trentino-Alto Adige,46.0133,10.8692
38078,San Lorenzo In Banale,Trentino-Alto Adige,46.0766,10.9085
38078,Moline,Trentino-Alto Adige,46.0844,10.9239
38078,Dorsino,Trentino-Alto Adige,46.0727,10.8974
38078,San Lorenzo Dorsino,Trentino-Alto Adige,46.0779,10.9099
38078,Moline Di Banale,Trentino-Alto Adige,46.0779,10.9099
38079,Pelugo,Trentino-Alto Adige,46.0885,10.7239
38079,Zuclo,Trentino-Alto Adige,46.0343,10.7511
38079,Saone,Trentino-Alto Adige,46.0429,10.7667
38079,Tione Di Trento,Trentino-Alto Adige,46.0355,10.7268
38079,Bolbeno,Trentino-Alto Adige,46.0326,10.7379
38080,Bondone,Trentino-Alto Adige,45.8065,10.5503
38080,Baitoni,Trentino-Alto Adige,45.8097,10.5435
38080,Bocenago,Trentino-Alto Adige,46.1186,10.7588
38080,Carisolo,Trentino-Alto Adige,46.1688,10.7589
38080,Iavre' Vigo Rendena,Trentino-Alto Adige,46.0256,10.6864
38080,Strembo,Trentino-Alto Adige,46.1203,10.7509
38080,Caderzone,Trentino-Alto Adige,46.1295,10.7562
38082,Castel Condino,Trentino-Alto Adige,45.9144,10.6028
38083,Condino,Trentino-Alto Adige,45.8817,10.5937
38083,Brione,Trentino-Alto Adige,45.8949,10.5898
38083,Cimego,Trentino-Alto Adige,45.9119,10.6134
38085,Creto,Trentino-Alto Adige,45.9411,10.6403
38085,Pieve Di Bono,Trentino-Alto Adige,45.9422,10.6403
38085,Prezzo,Trentino-Alto Adige,45.9347,10.633
38086,Madonna Di Campiglio,Trentino-Alto Adige,46.2267,10.8258
38086,Massimeno,Trentino-Alto Adige,46.1407,10.7732
38086,Pinzolo,Trentino-Alto Adige,46.1598,10.7638
38086,Sant'Antonio Di Mavignola,Trentino-Alto Adige,46.1897,10.7853
38086,Giustino,Trentino-Alto Adige,46.1513,10.7678
38087,Lardaro,Trentino-Alto Adige,45.9695,10.6613
38087,Bondo,Trentino-Alto Adige,46.0003,10.692
38087,Roncone,Trentino-Alto Adige,45.9827,10.6682
38087,Breguzzo,Trentino-Alto Adige,46.0068,10.6976
38088,Spiazzo Rendena,Trentino-Alto Adige,46.1036,10.7394
38088,Spiazzo,Trentino-Alto Adige,46.1036,10.7394
38089,Darzo,Trentino-Alto Adige,45.8418,10.5492
38089,Storo,Trentino-Alto Adige,45.8492,10.5802
38089,Lodrone,Trentino-Alto Adige,45.8296,10.5356
38091,Praso,Trentino-Alto Adige,45.95,10.6363
38091,Valdaone,Trentino-Alto Adige,45.9472,10.6302
38091,Daone,Trentino-Alto Adige,45.9472,10.6211
38091,Bersone,Trentino-Alto Adige,45.9444,10.6332
38092,Grumes,Trentino-Alto Adige,46.2212,11.2935
38092,Grauno,Trentino-Alto Adige,46.2303,11.2985
38092,Faver,Trentino-Alto Adige,46.1813,11.2373
38092,Valda,Trentino-Alto Adige,46.2072,11.2649
38093,Terres,Trentino-Alto Adige,46.3099,11.0231
38093,Flavon,Trentino-Alto Adige,46.2981,11.0299
38093,Cunevo,Trentino-Alto Adige,46.2864,11.0346
38094,Verdesina,Trentino-Alto Adige,46.0556,10.7128
38094,Iavre',Trentino-Alto Adige,46.0679,10.712
38094,Dare',Trentino-Alto Adige,46.0752,10.7181
38094,Vigo Rendena,Trentino-Alto Adige,46.0797,10.7207
38094,Villa Rendena,Trentino-Alto Adige,46.0627,10.7125
38095,Ragoli,Trentino-Alto Adige,46.0542,10.7785
38095,Montagne,Trentino-Alto Adige,46.0585,10.7513
38095,Preore,Trentino-Alto Adige,46.0466,10.7597
38096,Vezzano,Trentino-Alto Adige,46.0787,10.9973
38096,Terlago,Trentino-Alto Adige,46.0974,11.045
38096,Margone,Trentino-Alto Adige,46.0682,10.962
38096,Padergnone,Trentino-Alto Adige,46.0598,10.9848
38096,Ranzo,Trentino-Alto Adige,46.0635,10.9423
38097,Zambana,Trentino-Alto Adige,46.1517,11.0962
38097,Nave San Rocco,Trentino-Alto Adige,46.1677,11.1051
38100,Montevaccino,Trentino-Alto Adige,46.1091,11.142
38100,Povo,Trentino-Alto Adige,46.067,11.155
38100,Mattarello,Trentino-Alto Adige,46.0086,11.1298
38100,Vela,Trentino-Alto Adige,46.0824,11.1021
38100,Valsorda,Trentino-Alto Adige,46.0081,11.155
38100,Baselga Di Vezzano,Trentino-Alto Adige,46.0787,11.1126
38100,Villamontagna,Trentino-Alto Adige,46.0866,11.1591
38100,Vaneze Di Bondone,Trentino-Alto Adige,46.0787,11.1126
38100,Vaneze,Trentino-Alto Adige,46.0553,11.0723
38100,Villazzano,Trentino-Alto Adige,46.0488,11.1385
38100,Cognola,Trentino-Alto Adige,46.0753,11.1424
38100,Sardagna,Trentino-Alto Adige,46.0641,11.0963
38100,Vigo Meano,Trentino-Alto Adige,46.1337,11.1338
38100,Sopramonte,Trentino-Alto Adige,46.0741,11.0614
38100,Cadine,Trentino-Alto Adige,46.0896,11.0685
38100,Meano,Trentino-Alto Adige,46.1246,11.1176
38100,Martignano,Trentino-Alto Adige,46.088,11.1319
38100,Vigolo Baselga,Trentino-Alto Adige,46.0818,11.0451
38100,Baselga Del Bondone,Trentino-Alto Adige,46.0793,11.0483
38100,Gardolo Di Mezzo,Trentino-Alto Adige,46.1154,11.1162
38100,Gardolo,Trentino-Alto Adige,46.1154,11.1162
38100,Trento,Trentino-Alto Adige,46.0679,11.1211
38121,Trento,Trentino-Alto Adige,46.0679,11.1211
38122,Trento,Trentino-Alto Adige,46.0679,11.1211
38123,Trento,Trentino-Alto Adige,46.0679,11.1211
06010,Fighille,Umbria,43.5189,12.1077
06010,Lippiano,Umbria,43.4614,12.1202
06010,Citerna,Umbria,43.4988,12.1138
06010,Monte Santa Maria Tiberina,Umbria,43.4369,12.1622
06012,San Secondo,Umbria,43.4047,12.2339
06012,Promano,Umbria,43.3677,12.2682
06012,Fraccano,Umbria,43.504,12.3071
06012,Lerchi,Umbria,43.4758,12.1994
06012,Piosina,Umbria,43.4887,12.1996
06012,Cinquemiglia,Umbria,43.379,12.259
06012,Riosecco,Umbria,43.4328,12.2182
06012,Cerbara,Umbria,43.4991,12.2111
06012,San Maiano,Umbria,43.3918,12.2516
06012,Muccignano,Umbria,43.3986,12.102
06012,Morra,Umbria,43.3854,12.1312
06012,Citta' Di Castello,Umbria,43.4656,12.2375
06014,Montone,Umbria,43.3608,12.3235
06016,Lama,Umbria,43.5172,12.2129
06016,San Giustino,Umbria,43.5466,12.1753
06016,Selci,Umbria,43.5,12.1833
06018,Lugnano,Umbria,43.3611,12.1867
06018,Petrelle,Umbria,43.3471,12.1609
06018,Trestina,Umbria,43.366,12.237
06018,Lugnano Citta' Di Castello,Umbria,43.3333,12.266
06018,San Leo Bastia,Umbria,43.3246,12.1566
06018,Pistrino,Umbria,43.3508,12.1491
06018,Petroia,Umbria,43.2034,12.7922
06018,Badia Petroia,Umbria,43.3803,12.1795
06019,Montecastelli,Umbria,43.3398,12.2946
06019,Pierantonio,Umbria,43.2645,12.3885
06019,Niccone,Umbria,43.3207,12.2953
06019,Umbertide,Umbria,43.3034,12.3375
06019,Montecastelli Umbro,Umbria,43.3105,12.2862
06019,Calzolaro,Umbria,43.3489,12.2259
06019,Verna,Umbria,43.3542,12.238
06019,Preggio,Umbria,43.2417,12.2237
06020,Torre Dei Calzolari,Umbria,43.2733,12.681
06020,Branca,Umbria,43.2733,12.681
06021,Costacciaro,Umbria,43.3587,12.7126
06021,Villa Col De' Canali,Umbria,43.3767,12.6926
06021,Villa Col Dei Canali,Umbria,43.3767,12.6926
06022,Osteria Del Gatto,Umbria,43.285,12.745
06022,Purello,Umbria,43.317,12.7573
06022,Fossato Di Vico,Umbria,43.2964,12.7612
06022,Fossato Di Vico Stazione,Umbria,43.2995,12.7545
06023,Morano,Umbria,43.2328,12.7356
06023,San Pellegrino Di Gualdo Tadino,Umbria,43.2645,12.7383
06023,Pieve Di Compresseto,Umbria,43.2342,12.6917
06023,Cerqueto,Umbria,43.2323,12.7489
06023,Gualdo Tadino,Umbria,43.2294,12.7786
06023,Morano Madonnuccia,Umbria,43.1716,12.7178
06023,San Pellegrino,Umbria,43.2645,12.7383
06024,Mocaiana,Umbria,43.3817,12.4954
06024,Cipolleto,Umbria,43.3239,12.5769
06024,Colpalombo,Umbria,43.2483,12.6122
06024,Torre Calzolari,Umbria,43.295,12.6649
06024,Casamorcia,Umbria,43.3683,12.5306
06024,Stazione Di Padule,Umbria,43.3077,12.6156
06024,Camporeggiano,Umbria,43.3427,12.4214
06024,Mocaiana Stazione,Umbria,43.3274,12.5531
06024,Semonte,Umbria,43.3274,12.5531
06024,Gubbio,Umbria,43.35,12.5731
06024,Ponte D'Assi,Umbria,43.3103,12.5765
06024,San Benedetto Vecchio,Umbria,43.434,12.4621
06024,Caicambiucci,Umbria,43.3274,12.5531
06024,Padule,Umbria,43.3274,12.5531
06024,Scritto,Umbria,43.2395,12.5556
06025,Nocera Umbra,Umbria,43.114,12.7893
06025,Molinaccio,Umbria,43.2051,12.8636
06025,Gaifana,Umbria,43.177,12.7868
06026,Pietralunga,Umbria,43.4361,12.4292
06027,Isola Fossara,Umbria,43.433,12.7386
06027,Scheggia E Pascelupo,Umbria,43.4036,12.6658
06027,Scheggia,Umbria,43.4036,12.6658
06027,Pascelupo,Umbria,43.3993,12.7516
06028,Sigillo,Umbria,43.3311,12.7406
06029,Casa Castalda,Umbria,43.1578,12.602
06029,Valfabbrica,Umbria,43.1578,12.602
06030,Orsano E Cammoro,Umbria,42.9084,12.7332
06030,Giano Dell'Umbria,Umbria,42.8338,12.5778
06030,Bastardo,Umbria,42.8714,12.5594
06030,Cammoro,Umbria,42.8927,12.8528
06030,Sellano,Umbria,42.8874,12.9231
06030,Valtopina,Umbria,43.0567,12.7531
06031,Cantalupo,Umbria,42.968,12.5807
06031,Bevagna,Umbria,42.9375,12.6149
06033,Cannara,Umbria,42.9954,12.582
06034,Capodacqua,Umbria,43.0289,12.6508
06034,Foligno,Umbria,42.9549,12.7027
06034,Uppello,Umbria,42.9553,12.7377
06034,Colfiorito,Umbria,43.0279,12.8908
06034,Sant'Eraclio,Umbria,42.9333,12.7167
06034,Rasiglia,Umbria,42.9594,12.8609
06034,Fiamenga,Umbria,42.9541,12.6614
06034,Scafali,Umbria,42.9333,12.6667
06034,Annifo,Umbria,43.0533,12.8596
06034,Perticani,Umbria,42.9755,12.7729
06034,Pieve Fanonica,Umbria,42.9755,12.7729
06034,Sterpete,Umbria,42.9755,12.7729
06034,Verchiano,Umbria,42.9501,12.8821
06034,Casenove,Umbria,42.9758,12.8418
06034,Belfiore,Umbria,42.9755,12.7729
06034,Pale,Umbria,42.9833,12.7667
06034,Scopoli,Umbria,42.9719,12.8093
06034,Scanzano,Umbria,42.9755,12.7729
06034,San Giovanni Profiamma,Umbria,42.9755,12.7729
06035,Gualdo Cattaneo,Umbria,42.9123,12.5567
06035,Pozzo Di Gualdo Cattaneo,Umbria,42.8262,12.4757
06035,Marcellano,Umbria,42.8739,12.5164
06035,San Terenziano,Umbria,42.8673,12.4732
06035,Collesecco,Umbria,43.0667,12.5309
06035,Pozzo,Umbria,42.9052,12.5079
06036,Montefalco,Umbria,42.8908,12.6483
06036,San Marco Di Montefalco,Umbria,42.8735,12.6665
06036,Madonna Della Stella,Umbria,42.8561,12.6848
06038,Spello,Umbria,42.9923,12.6663
06038,Capitan Loreto,Umbria,43.0173,12.6475
06039,Trevi,Umbria,42.8777,12.7494
06039,Santa Maria In Valle,Umbria,42.8929,12.7497
06039,Matigge,Umbria,42.908,12.7291
06039,Li Celli,Umbria,42.8858,12.7355
06039,Borgo Di Trevi,Umbria,42.8858,12.7355
06039,Cannaiola,Umbria,42.8647,12.7139
06040,Ceselli,Umbria,42.685,12.8176
06040,Scheggino,Umbria,42.713,12.8301
06040,Piedipaterno,Umbria,42.7686,12.8629
06040,Piedipaterno Sul Nera,Umbria,42.7686,12.8629
06040,Sant'Anatolia Di Narco,Umbria,42.7332,12.8358
06040,Poggiodomo,Umbria,42.7124,12.9325
06040,Vallo Di Nera,Umbria,42.8004,12.8638
06041,Bugiano,Umbria,42.8485,12.9101
06041,Borgo Cerreto,Umbria,42.8143,12.9156
06041,Triponzo,Umbria,42.8278,12.9373
06041,Cerreto Di Spoleto,Umbria,42.8219,12.9203
06042,Campello Sul Clitunno,Umbria,42.8269,12.7693
06043,Chiavano,Umbria,42.6562,13.0612
06043,Maltignano Di Cascia,Umbria,42.7089,13.0541
06043,Cascia,Umbria,42.7179,13.017
06044,Bruna,Umbria,42.8207,12.6885
06044,Castel Ritaldi,Umbria,42.8225,12.6742
06045,Monteleone Di Spoleto,Umbria,42.6505,12.9516
06046,Serravalle Di Norcia,Umbria,42.7837,13.1046
06046,Ancarano,Umbria,42.8333,13.1
06046,San Pellegrino Di Norcia,Umbria,42.7567,13.1492
06046,Castelluccio,Umbria,42.8289,13.2058
06046,Savelli Di Norcia,Umbria,42.7261,13.1275
06046,Norcia,Umbria,42.7911,13.096
06046,Serravalle,Umbria,42.7856,13.0229
06046,Agriano,Umbria,42.7642,13.0307
06047,Abeto,Umbria,42.8369,13.0631
06047,Preci,Umbria,42.8807,13.0375
06047,Belforte,Umbria,42.8543,12.9699
06047,Casali Belforte,Umbria,42.8543,12.9699
06047,Todiano,Umbria,42.8449,13.0637
06047,Roccanolfi,Umbria,42.8611,13.0178
06047,Piedivalle,Umbria,42.8677,13.0619
06049,San Brizio,Umbria,42.8011,12.7104
06049,Baiano Di Spoleto,Umbria,42.7233,12.6766
06049,Strettura,Umbria,42.6306,12.7314
06049,Bazzano Inferiore,Umbria,42.7765,12.789
06049,Eggi,Umbria,42.7614,12.7773
06049,Morgnano,Umbria,42.7833,12.6833
06049,Cortaccione,Umbria,42.7637,12.7588
06049,San Martino In Trignano,Umbria,42.7412,12.6684
06049,Madonna Di Baiano,Umbria,42.7618,12.7151
06049,Beroide,Umbria,42.8269,12.7235
06049,San Giovanni Di Baiano,Umbria,42.7618,12.7151
06049,Maiano,Umbria,42.7833,12.7167
06049,Terzo La Pieve,Umbria,42.7618,12.7151
06049,Sant'Angelo In Mercole,Umbria,42.7501,12.6871
06049,San Giacomo Di Spoleto,Umbria,42.7618,12.7151
